activity_id,name,type,gear_id,date,distance_miles,moving_time_min,elapsed_time_min,elevation_gain_ft,avg_pace,avg_pace_sec,max_pace,max_pace_sec,start_lat,start_lng
1063062112,Mileage fix,Ride,,2017-07-01T22:52:14Z,4.4,00:19:26,00:19:26,0.0,,,,,,
1063061296,Just state hopping,Ride,,2017-07-01T20:39:51Z,25.64,01:52:04,01:52:04,58.07,,,,,36.733426,-76.336413
1043480016,Pungo for fungo,Ride,,2017-06-18T20:44:20Z,22.02,01:29:59,01:29:59,33.79,,,,,36.754641,-76.003706
1032400442,To and from the Apple Store ish ,Ride,,2017-06-11T20:19:41Z,11.62,01:01:42,01:01:42,102.03,,,,,36.876996,-76.30886
1021668125,Exploring Norfolk,Ride,,2017-06-04T21:42:31Z,11.98,01:19:51,01:19:51,74.8,,,,,36.884818,-76.301158
575854523,First long ride of the year ,Ride,,2016-05-14T14:42:04Z,18.72,01:26:09,01:26:09,565.29,,,,,42.364011,-71.101355
426578275,Afternoon Ride,Ride,,2015-11-04T19:24:38Z,26.1,01:59:44,01:59:44,705.71,,,,,42.369221,-71.107972
655879917,Afternoon Ride,Ride,,2015-09-26T23:35:17Z,4.09,00:14:12,00:14:12,44.29,,,,,42.895583,-122.1368
401650653,Not quite done,Ride,,2015-09-26T23:35:17Z,4.1,00:14:41,00:14:41,41.01,,,,,42.895583,-122.1368
401650721,Crater Lake,Ride,,2015-09-26T18:06:42Z,21.09,02:43:57,02:43:57,3424.54,,,,,42.869731,-122.153522
390840254,Afternoon Ride,Ride,,2015-09-12T19:10:49Z,31.66,02:33:14,02:33:14,2652.23,,,,,42.340837,-71.865627
386974281,Morning Ride,Ride,,2015-09-07T13:32:44Z,29.95,02:05:31,02:05:31,1447.18,,,,,42.368774,-71.108412
380088626,Morning Ride,Ride,,2015-08-29T13:03:54Z,13.49,01:18:55,01:18:55,177.17,,,,,42.358552,-71.072649
375013748,Lunch Ride,Ride,,2015-08-22T16:14:49Z,17.71,01:15:14,01:15:14,528.22,,,,,42.368511,-71.108561
370590256,Afternoon Ride,Ride,,2015-08-16T17:26:37Z,20.61,01:31:04,01:31:04,226.05,,,,,42.459708,-71.350259
370358068,Morning Ride,Ride,,2015-08-16T13:43:31Z,13.61,01:05:44,01:05:44,847.44,,,,,42.374837,-71.150111
364555935,Afternoon Ride,Ride,,2015-08-08T21:35:23Z,22.38,01:28:45,01:28:45,567.91,,,,,42.361212,-71.182665
304070226,Afternoon Ride,Ride,,2015-05-13T21:39:56Z,26.66,02:07:45,02:07:45,1018.7,,,,,42.338235,-71.102537
296898333,Afternoon Ride,Ride,,2015-05-02T19:00:04Z,24.22,01:54:28,01:54:28,885.83,,,,,42.338413,-71.102563
295109503,Evening Ride,Ride,,2015-04-29T22:22:31Z,17.11,01:24:38,01:24:38,516.73,,,,,42.338221,-71.102574
290750860,Windy ride with KTran,Ride,,2015-04-22T21:53:45Z,15.0,01:16:17,01:16:17,439.96,,,,,42.338308,-71.103458
288017371,Afternoon Ride,Ride,,2015-04-18T19:05:01Z,26.15,02:03:32,02:03:32,1032.15,,,,,42.338173,-71.102587
2532538834,Portland Part 2,Ride,,2010-01-01T00:00:00Z,31.08,03:06:21,03:06:21,524.93,,,,,43.382688,-70.580599
2532530889,Portland Part 1,Ride,,2010-01-01T00:00:00Z,58.13,05:48:33,05:48:33,1300.52,,,,,42.811949,-70.876427
